id,title,user_id,likes,comments,stars,notes,fans,collect,content
5b30e581910cf67e6a3c2d9f,给大家推荐一个保湿神器：Aesop伊索 香芹籽抗氧化精露。 同事向我推荐这个精油，我就买来试一试。我,54e5b1f72e1d935fe285292c,3,2,3,5,22,20,给大家推荐一个保湿神器：Aesop伊索 香芹籽抗氧化精露。 同事向我推荐这个精油，我就买来试一试。我是干皮奔30的宝妈，周末懒得洗脸抹香香的话，第二天鼻子旁边皮肤毛孔就会粗大。体验这个精油二周了，感觉是很保湿，滴一滴在面油里，手感擦在脸上软软糯糯的感觉。夏天你可以觉得有点腻，但是我是马上躲空调房里睡大觉，没有黏腻的感觉。第二天早上脸上皮肤还是水哒哒的。（最后放一张自己的照片，哈哈哈哈，没有美颜没有调色）
5b30b74b910cf67e6a3c1db8,"夏天除了防晒还要修护💜️💛️
 
大家都知道夏天要防晒，但是如果不注重晒后修复也是很容易变成小黑妞的",59a654b46a6a692bf7cb0e62,18,12,8,49,1.1万,3704,"夏天除了防晒还要修护💜️💛️
 大家都知道夏天要防晒，但是如果不注重晒后修复也是很容易变成小黑妞的，甚至还容易长斑。🌞️🌞️
 前几天同事去韩国玩给我带回来了一套新产品Dermatory💜️💜️，光看这个牌子应该都没听过，后来我才知道原来是clio旗下的药妆，，紫色系列适合换季敏感或者晒后医美后泛红损伤肌肤短期修复使用。💜️💜️
 防过敏修复纱片💜️
DERMATORY 德玛多利低敏修护纱布贴 100ml/盒
也称119急救贴，顾名思义就是晒后可以用来缓解肌肤发红和敏感的现象。我就属于晒后很容易发红，而且鼻子周围尤其敏感还容易长痘痘。☹️马上就迫不及待拆开包装用了，它是装在一个小药罐中的化妆棉片，很贴心了附赠了密封盖和小镊子的设计，保证产品的安全和卫生，打开后可以看到满瓶的精华，我比较喜欢妆前敷于脸颊两侧，可以收敛毛孔让底妆更服帖，镇定肌肤。💜️💜️我也会自己DIY成小贴片贴于敏感、过敏、痘痘处，这个搭配同系列的面霜效果更加。💜️💜️
 防过敏修复啫喱💜️💜️
DERMATORY 德玛多利低敏修护啫喱面霜 50ml/支
这款啫喱面霜又叫cica小紫霜，列啫喱状面霜，质地特别适合夏天使用很清透，而且里面含有“甘菊蓝”是治疗烧伤的药膏成分和缓解过敏的配方，缓解和修复受损肌肤，并提供护理疤痕的功能。 ⚡️
 夏天除了必备防晒产品外再有了这套产品肌肤也可以很镇静安心了呢🌝️🌝️
晒后修复靠什么？
拯救敏感肌"
5b30e9fc672e1447e47f56ef,🌟我是个深夜熬夜党，习惯基本上一点后才会睡觉。皮肤比较白所以显得黑眼圈比较重，加上眼睛有时贴双眼皮贴,547c8250d6e4a94c08861b04,277,77,202,244,49.8万,38.6万,"🌟我是个深夜熬夜党，习惯基本上一点后才会睡觉。皮肤比较白所以显得黑眼圈比较重，加上眼睛有时贴双眼皮贴，双眼负荷导致眼皮比较干。
🌟作为佛系养生的我，对眼部保湿特别看重。前一段时间收到MORI SKIN品牌送的眼部精华，用了两周觉得保湿程度不错分享给大家。
🌟整个质地非常水润，用起来冰冰的有助于缓解眼部疲劳。成分是鱼籽精华，带有金箔的质地，成分天然，用了之后水嫩嫩的感觉，保湿程度甚至可以跟大牌眼霜相比。价格很优惠，适合学生党。
🌟使用方法：由于眼周肌肤特别娇弱，接触时不要太大力。挤出适量精华沿着眼周打圈按摩至吸收。
🌟当然眼部精华效果绝不是显而易见的，更多的是预防作用，所以还是要少熬夜喲，同时也要需要坚持使用那
我的眼霜测评好用的眼霜适合年轻人的眼霜我的平价好物我的护肤日常今天也是精致的猪猪女孩平价眼霜今日份精致涂眼霜去除干纹的滋润眼霜"
5b30d6ec07ef1c1d01436485,"今日推荐  神仙水
日本的护肤品真的要好好夸一夸了
从奥尔滨健康水渗透乳用了三四套 把我从大庆油田发",57407271aed7584a846e432c,7,4,2,13,20,121,"今日推荐 神仙水
日本的护肤品真的要好好夸一夸了
从奥尔滨健康水渗透乳用了三四套 把我从大庆油田发配到了塔克拉玛干沙漠 油皮转干
然后开始 求助sk2 第一套国际版的樱花神仙水 味道香香的 没有传说中的口水味 超莱斯 吃辣油腻熬夜从不care皮肤镇定了很多
第二套是徐女士去日本玩给我背回来的 三套 （真的心都笑到嗓子眼爱我妈 给我省了很多钱）
330ml的神仙水 日版的有点发酵过度的味道（口水味）没有觉得怪的的想一想每毫升合RMB三四块的时候 哪里还有怪味？？是最合我意的味道
很多人说干皮不适合用神仙水 个人觉得还行吧 用多了差不多了总要有一个适应的过程 我刚用日版也觉得脸上火辣辣的 皮肤熟悉一下就好了
总之 饭不能少吃 觉不能少吃 书不能少读
脸上 也绝不能含糊 🙋🙋"
5b31254007ef1c1d10442bac,"喜欢他，就喷这几瓶夏日女神香去见他！❤️（上篇 清新文艺女神香）
小众👉🏻不撞香，有品味
清新👉🏻文",56a3b40d6a6a6946b2c50e4c,220,5,99,19,3171,2397,"喜欢他，就喷这几瓶夏日女神香去见他！❤️（上篇 清新文艺女神香）
小众👉🏻不撞香，有品味
清新👉🏻文艺感，有内涵
看到有文章说味觉的记忆是最持久的，可以长达数十年。当时我就在想，如果想让一个人更久的记住你，那就要有自己独特的味道。从那时起，开始喜欢上了香水。
开始有经济实力买得起香水之后，收藏了很多香水。但是呢，一些很热门的香水因为太多人用过，我反而很不喜欢。那种独特的，小众的香水反而更有吸引力。这篇文章就是把我用过很特别的、适合夏天用的香水分享给大家。
💕💕夏日清新文艺女神
🍭Amani珍钻女士淡香水-600/50ml
淡绿色的香水，就像一杯薄荷茶里面加了糖，清新但甜美，是一种年轻女孩特有的活泼明媚的感觉。像个小精灵一样，有甜蜜，有俏皮，更有一种机灵透在里面。
初次见面就要被你这个小可爱迷倒啦！
🍭Balenciaga至真柔情女士香氛-1070/75ml
粉红色的外包装，浅粉色的香水，淡淡的玫瑰花瓣的香气，从里到外透露出一种温柔和淡雅。就像有人送了一束玫瑰花给你，拿到手的那一瞬间低下头深深闻了一下这束花，感受到那一瞬间玫瑰花的迷人芬芳。
喷上这支香水给人的第一印象一定是超有亲和力的！
🍭Burberry玲珑柔情女士淡香水-1000/85ml
同样是玫瑰花的淡雅香气，但这支不是空气中传来的玫瑰花瓣香，而是女人肌肤融合了玫瑰花瓣之后一种比较浓重的味道。就像泡了玫瑰花浴之后，浴室中留下的旖旎的香气。
球鞋配热裤，清新又女人，就是它啦！
🍭Gucci绚丽栀子淡香水-1210/100ml
这瓶很出名，是我买的为数不多的热门香水。为什么会买呢？因为之前喜欢的人对我说他很喜欢这瓶香水啊，哈哈哈。😂这瓶真的是可以排的上男人最喜欢的女人味道排行榜前几名。
它留香真的很久，反正过两天闻还是有那种花香在。并且真的很甜美，栀子味道很浓郁！前调还有淡淡的红莓和梨子味道，中调是很纯的栀子花的味道，尾调会淡一些。但整体对我来说还是有点过于甜美了。
🍭Burberry英伦迷情女士香水-769/100ml
这是一个被夏天的大太阳狠狠晒过的花和果子的味道！
很清甜，很干净，很简约。就像一个拿着奶茶的白裙子女孩撑着一把白色的太阳伞，抬起头对你微微一笑的那种清新感。尾调有香草和琥珀，也是温暖舒适的味道，让你在阳光下笑的更灿烂更耀眼。
喜欢的小仙女可以点击关注哦❤️
下篇讲性感女神香😄😄
上班最适合用的香水香水瓶也有高颜值春夏香水种草那些年我的第一支香水这支香水最性感约会时的香水小心机分享好生活文艺少女风这个角度真好看小众控的好品味"
5b312021672e1447e47f6adc,"帮你改掉染了一年多的黑头发，还你一个童话梦🧝🏻‍♀️
#韩国 #日本 #日系 #日系 #带着小红书去",5909980a5e87e76bcd0f6aa5,4,2,1,41,516,2713,"帮你改掉染了一年多的黑头发，还你一个童话梦🧝🏻‍♀️
韩国日本日系日系带着小红书去旅行我的护肤日常我的彩妆测评我是短发控我是长发控发色新发型做个侧脸女神"
5b30ca5e910cf67e633c7200,"5款大牌眼霜深度测评| 抹平细纹 去黑眼圈到底哪家强✌️
桃子这次终于来写眼霜总测评啦！这一年里针对",5571248a9eb5782b1d9a959f,400,82,1111,193,19.8万,13.9万,"5款大牌眼霜深度测评| 抹平细纹 去黑眼圈到底哪家强✌️
桃子这次终于来写眼霜总测评啦！这一年里针对于自己的眼部肌肤问题，买了好几种眼霜，通过亲身体验总结了5款眼霜的效果👇🏻(以上都是专柜购入)
桃子的眼部情况：
1⃣️发黑的黑眼圈(有些黑眼圈为青色)
2⃣️眼角干纹多，眼周暗沉
3⃣️上妆卡粉
下面来说说第一款眼霜，也是我最近用的淡化黑眼圈消肿最强大的一款眼霜！
💫兰蔻发光眼霜
我的黑眼圈真的已经非常重了，只要一熬夜就是自带烟熏妆效果。直到我碰见了这款眼霜，柜姐真的极力推荐这款眼霜，说可以通过手指促进眼周微循环，加速代谢眼部黑色素，消灭黑眼圈！黑眼圈星人听到这句话简直钱包捂不住啊！用了后不惊感慨真的存在淡化黑眼圈or去黑眼圈功能这么强大的眼霜！！！
小小一瓶很可爱，打开有一股好闻的果香，想吃掉！并且它是啫喱质地，第一次见👀每只眼睛的用量取一颗黄豆大小眼霜，在眼部肌肤通过按摩迅速融化并吸收的很快，眼周不会油腻，摸起来感觉有一层超级顺滑的保护膜，后续上妆基本不卡纹！
去黑眼圈：⭐️⭐️⭐️⭐️⭐️
去细纹：⭐️⭐️⭐️⭐️⭐️
保湿：⭐️⭐️⭐️⭐️⭐️
消肿：⭐️⭐️⭐️⭐️
💫REPACELL眼霜
我之前一篇笔记写过，它的去纹紧致眼周的效果特别好，号称眼部小熨斗
开盖处的一圈镶了闪闪发光的小钻，超级贵妇银色瓶身。奶油质地，需要多按摩才能更好的吸收，味道香喷喷的，比兰蔻发光眼霜香很多😝当时用了一周左右，发现细纹消的飞快！眼周的肌肤紧致了很多，主要颜值高但是价格贵！可以买一瓶送给母上大人讨她欢喜！
去黑眼圈：⭐️⭐️⭐️
去细纹：⭐️⭐️⭐️⭐️⭐️
保湿：⭐️⭐️⭐️⭐️⭐️
消肿：⭐️⭐️⭐️⭐️
💫兰蔻“小黑瓶”大眼精华
这是我第一次用兰蔻家的眼霜，是被弹力按摩珠吸引！比用手按摩更方便，可以直接用按摩珠按摩眼部，精华吸收的飞快，对我来说消肿效果很好，整个眼部周围都变得紧致，黑眼圈也有变淡！眼睛也变得比较有神👀
去黑眼圈：⭐️⭐️⭐️⭐️
去细纹：⭐️⭐️⭐️⭐️⭐️
保湿：⭐️⭐️⭐️⭐️⭐️
消肿：⭐️⭐️⭐️⭐️⭐️
💫LAMER浓缩修护眼部精华霜
我的这瓶是去年买的早已经空瓶，1300一瓶的价格的确小贵
自带一个按摩棒～按摩棒很喜欢，浓乳液质地，吸收的有点慢，但是保湿效果不错，去黑眼圈还有小细纹无功无过～可能更适合25+的小姐姐们～
去黑眼圈：⭐️⭐️
去细纹：⭐️⭐️
保湿：⭐️⭐️⭐️⭐️⭐️
消肿：⭐️⭐️
💫HR至美菁华眼霜
购于香港，正是冬天的时候，柜姐说很滋润适合冬天我就买了。
的确适合冬天，质地很厚重，非常滋润，对小细纹的效果也不错，但是夏天涂会很油，所以更适合冬天
去黑眼圈：⭐️
去细纹：⭐️⭐️⭐️⭐️
保湿：⭐️⭐️⭐️⭐️⭐️
消肿：⭐️⭐️⭐️
整体总结下
✅去黑眼圈：兰蔻发光眼霜>兰蔻“小黑瓶”大眼精华>REPACELL眼霜>LAMER浓缩修护眼部精华霜>HR至美菁华眼霜
✅去细纹：REPACELL眼霜>兰蔻“小黑瓶”大眼精华>兰蔻发光眼霜=HR至美菁华眼霜>LAMER浓缩修护眼部精华霜
✅保湿：兰蔻发光眼霜=REPACELL眼霜=兰蔻“小黑瓶”大眼精华=HR至美菁华眼霜=LAMER浓缩修护眼部精华霜
✅消肿：兰蔻发光眼霜=兰蔻“小黑瓶”大眼精华>REPACELL眼霜>HR至美菁华眼霜>LAMER浓缩修护眼部精华霜
最近的新宠就是兰蔻发光眼霜，性价比高，去黑眼圈一流，价格也美丽，没有上千！衷于颜值的宝宝们可以选择repacell 眼霜也不错哦🤩
一起当个眼睛大大美美的小仙女吧
我的眼霜测评好用的眼霜抗老眼霜哪款有效适合年轻人的眼霜有效去黑眼圈的眼霜贵妇级眼霜好在哪"
5b30ef70672e1447cd7edc7a,"【误打误撞之最爱口红】Charlotte tilbury 色号love liberty
参考价：22",5860bcfc6a6a690e746d5601,3,1,2,29,13,88,"【误打误撞之最爱口红】Charlotte tilbury 色号love liberty
参考价：220rmb
推荐度：🌟🌟🌟🌟
薄涂是梅子色，奶油质地，薄涂对黄皮非常友好
这支唇膏真的是我最近在众多口红中的最爱之一，开始是想买热门色号wos的，结果信任的代购那里缺货，就盲入了这支冷门～连试色都没看，单纯喜欢色号名称入的🤫
刚拿到手的时候厚涂很不喜欢这支，很显老，像老巫婆，我唇色深，皮肤黑黄皮，涂上简直是灾难！直接被我打入冷宫！
直到今年五月底，公司组织温州旅游，当时真的是忙着装行李没仔细看拿的哪支口红（我口红盒里的所有口红其实都很适合我，都是很好看的色号），随手抓了这支放包里，到了温州吃过午饭掏出来补妆的时候才发现！当时的心情～瞬间黑脸你们可懂😂但是比起嘴唇上什么都没有来说我还是硬着头皮涂了这支，我没敢厚涂，因为第一次的厚涂感给我的印象很不好，薄薄涂了一层抿开然后看镜子里的自己觉得气色意外的好！就好像刚化好妆一样，衬得底妆都透亮了！
然后之后的几天旅途都是它陪伴我，拍照也很好看，每天照镜子的次数都多了！
切记要薄涂，特别特别薄那种😉"
5b31079e07ef1c1d10441662,"新入手的粉色少女电动牙刷：usmile使用感受
为什么？
1、本人比较懒……刷牙刷不到3分钟……所以",56bec82c6a6a6906eaaae258,0,7,3,9,12,11,"新入手的粉色少女电动牙刷：usmile使用感受
为什么？
1、本人比较懒……刷牙刷不到3分钟……所以就选择转速快点的点用牙刷！但是我也不是天天都用电动牙刷………我觉得有点毁牙！
2、价格很便宜：tb官网价格自查
3、颜值高！比飞利浦颜值高太多了！看图！
4、充一次电用一年（评论说的）我还没得到验证！不过目前没充过电
5、一个季度换一次刷头！刷头几十吧……刷头单买就没有粉色了……
使用缺点：声音太大！而且刷头并不是很柔软（相比很多日本牌子普通牙刷）所以辅助刷牙还凑合……
三个档位频率不一样，噪音都很大
牙膏放嘴里再启动！要不全震飞了……
美白效果目前没看到
总体来说其实性价比还能接受……如果你也很懒…可以入手！我再持续使用看看😳😳"
5b30e5c5672e1447de7f7feb,"去了一百次美发店，我终于学会了这些美发妙招！
🌟对于懒人来说最简单的护发方法就是交给美发店了，值得信",5b1d196b11be107e6ef4bf3f,172,13,539,8,1244,968,"去了一百次美发店，我终于学会了这些美发妙招！
🌟对于懒人来说最简单的护发方法就是交给美发店了，值得信赖的理发师确实可以帮你的头发打理得有好看又健康，但是大部分理发师只停留在打理得好看的层面上，而健康嘛，就很容易被忽略掉了。
护发
🌟下面我分享一些在理发师手里偷来的小技巧，平时自己也可以做起来，熟练之后，去美发店的次数也少啦，省钱小妙招有木有。
学会洗发
Tip1
⚡很多人不知道护发素和发膜的区别，护发素一般是和洗发水搭配使用的，可以在每次洗头之前使用，避免头发打结过于干燥，而发膜可以起到深层护理，通常一周一次即可。所以我每次去理发店洗发时都会用上护发素，只有每周六才会用一次发膜。这个细节不注意的话还真难发现。
毛躁星人专用柔顺洗发水
Tip2
⚡头发速度吹干小技巧，有时候顾客时间比较赶，理发师就会用这种方法，首先用毛巾包裹住头发。之后打开电吹风的热风档，对着毛巾吹。10分钟后拆下毛巾，刚刚还湿漉漉的头发马上就能完全干了！
学会洗发
Tip3
⚡一般人不会告诉你的小秘密~理发师原来用的居然是这一款洗发水~植观橙花修护洗发水，如果不是老来熟，我想到现在我还是在用家里的那个蜂花（心疼自己两秒钟）。
护发
⚡我滴理发师朋友所在理发店里是连锁的，自然用的都是统一的批发洗发水，他说植观这款是家里必备的~店里的洗发水一般他是不会用的~哈哈哈，涨知识了吧。
#植观Nattitude品牌店
⚡植观好简单又自然的名字，于是我回去便查了一下，发现竟然是用氨基酸成分做的，出于好奇就给自己准备了一瓶。
不含硅油的洗发水
⚡第一次用的时候就被它的香味吸引了，橙花的淡香原来这么好闻的，之后就彻底爱上了。淡淡的橙花香味，闻着非常舒服，只要挤一点点在手掌摸匀，再放在打湿了的头发上面轻轻搓，泡泡很快就冒出来了，而且很细腻均匀，也容易清洗掉。洗完之后那种清爽和柔顺的感觉能够持续好几天，作为内行人滴理发师推荐的果然很赞~
植观Nattitude 橙花修护氨基酸洗发水 251ml
⚡现在家里洗头都统一用这款啦，爸妈也觉得洗过之后头发会很顺滑，而且变得比以前有光泽，还说以后洗发水就买这款啦，哈哈。
植观Nattitude
⚡小仙女们想get美美的秀发都可以试试我上面提到的三点哦，希望看到这篇笔记的各位小仙女们都能拥有一头垂顺飘逸的长发，比心~ 不含硅油的洗发水"
5b30d8fc07ef1c1d01436556,哈喽喽  嘿嘿  今天推荐的是一款洗护、卸妆二合一的洗面奶 ，我是从去年开始接触的  主要是价格还挺,59d2134ade5fb43647acbc07,0,0,0,2,7,1,哈喽喽 嘿嘿 今天推荐的是一款洗护、卸妆二合一的洗面奶 ，我是从去年开始接触的 主要是价格还挺便宜的88一瓶 它有独特的刷头设计 温和不刺激 氨基酸配方 而且刷头可以拆卸清洗 非常的方便 因为这个洗面奶了解的姬存希产品 用的好都会推荐给大家 😊照片脸上涂了素颜霜打底然后用的气垫就这些 都是一个牌子的 大家可以了解一下哦 嘿嘿 而且素颜霜很亮白 加上气垫就很服帖呢 第一次打这么多字安利产品 哈哈 希望会有人看到喜欢❤
5b30fac307ef1c1d014372b1,"🍊Hermes拿包配货如何选…讲讲我的经验😜
有多少人对于爱马仕拿包需要配货这个隐形条款表示很无奈…",5aaf4c5f11be107bcdba3b0e,54,28,37,11,117,699,"🍊Hermes拿包配货如何选…讲讲我的经验😜
有多少人对于爱马仕拿包需要配货这个隐形条款表示很无奈…
每次都要1:1配确实选不到自己想要的东西…sa还经常让你选服装丝巾香水甚至家居用品餐具毛毯靠垫那些…
是不是很多宝宝有花8w左右拿包的财力…可是算上配货一下飙升到16w左右…就望而却步了…毕竟大多数人不是富豪可以随便买个十万八万不需要的东西堆在那里闲置…
而我的做法是把部分配货便宜出给有需要的人…（配货出了就又可以去买包了 你们说是不是 哈哈哈哈哈）那什么东东好出…配货时该怎么选就很重要了…下面我来写一下自己和朋友几次国内买包都配了些什么…什么出的最快…（当然出配货的价格要好…不可能以买来的价格出掉配货…那人家不如去专柜自己买是不是）
🌟1⃣️H经典款拖鞋💰专柜4000-6000 平底或带跟的都好出 这个也和季节有关系 现在正好是穿拖鞋的季节 肯便宜点出的话 都可以出掉👍如果是冬天可能就没这么好出了
🌟2⃣️丝巾 90*90💰专柜3400 我和我朋友两个月内一共拿了4个包 3个bk+1个kelly 四次一共配了有十几条丝巾 现在都出掉了
🌟3⃣️香水礼盒套装💰专柜1060 尼罗河花园或者李先生花园都是比较热门的香香 好出 送礼自用都合适
这几次一共配了三套 全出掉了 后面还有人想要 可惜没有了
🌟4⃣️领带 💰专柜1600 一定要选标志性强的 带H logo的最好 适合送礼 这几次一共配了7条 出掉5条 剩2条 也算不错了
🌟5⃣️马克杯 💰专柜1200-1400 也是要选经典图案的 带H的好出 配过3个 全出掉了
🌟6⃣️H珐琅项链💰专柜3000多 配过两条 都出掉了
🌟7⃣️猪鼻子链120mm 💰专柜12000多 配过一条 出掉了
说实话猪鼻子链是实在选不出东西凑金额用的 因为单价比较高又只是一条银链子 我本来觉得没那么好出 好在只有一条 赶上真正有需要的朋友还是出掉了
🌟8⃣️kelly钱包 💰专柜28000多 我和我朋友每人配过一个 一共两个 都出掉了
🌟9⃣️H手表 💰20000左右 选基础经典一些的款式 表带颜色尽量选金刚色
🌟1⃣️0⃣️男款T恤 💰2000多
❗️下面是我们没有出掉的配货
❌H扣皮带
❌男士拖鞋
❌H珐琅手镯
❌毛毯
希望我们的配货经验能帮到你们哦😊
喜欢的宝宝点赞 👍
点赞的宝宝最可爱❤️
爱马仕爱马仕铂金包爱马仕凯利包出街最爱的包包爱马仕购买攻略夏日包包我的包从没撞过款最爱的包包新包包#hermes"
5b31a38707ef1c1d104444be,"画个美美眼妆【GOGOTALES液体眼影】
嗯哼这款也是国产品牌
开始以为是韩国的...
名字取的也",5acc89c34eacab27aeb637a3,2,2,8,43,4183,180,"画个美美眼妆【GOGOTALES液体眼影】
嗯哼这款也是国产品牌
开始以为是韩国的...
名字取的也很文艺啦~
什么日落大道、梦幻独角兽、黄昏流星..
每个颜色都很适合我们的肤色!
完全不会出现挑皮或是不日常的情况
人鱼眼泪的偏光色也hin好看~
日落大道是带有一些金属偏光感的颜色
上眼之后闪闪亮亮的金属星星
干的速度非常快!!!
干了之后也不会脱妆掉闪片
质地清爽不黏腻~日常眼妆怎么画
看上去完全不会有很廉价的感觉
比大牌的珠光眼影完全不会差!GO GO TALES 日落之光液体眼影 574极致诱惑 3.2g"
5b31ada4910cf67e723c5d66,"值得无限回购的MUJI单品大合集 [飞吻R]美妆篇
每次去日本都要冲进MUJI大肆采购的我，回国就找",57dfc6de50c4b41883d07aad,5,4,12,14,40,631,"值得无限回购的MUJI单品大合集 美妆篇
每次去日本都要冲进MUJI大肆采购的我，回国就找代购继续买买买，很多小东西真的是好好用。#无印良品
✨✨1.MUJI睫毛夹 便携式
最大的优势是不会夹到眼皮，po主高度近视眼球比较突出，但是用这个都不会夹到肉。而且也比较卷翘，很喜欢~但是呢，内部弹簧是有使用寿命的，上一个睫毛夹大约用了1年就坏啦，立马又买了一个~
便携式，随手放在包包里，拿出来夹一夹。有时候即使不化妆，不涂睫毛膏，睫毛上翘也会看上去更有精神，素颜神器。
✨✨2.化妆棉和一次性压缩面膜纸
优势就是很便宜，又好用～值得回购。
#无印良品 化妆棉有很多种，可以撕的，不可以撕的，个人觉得都很好用～不容易烂～189片才20块。
面膜纸尝试用过很多牌子啦，最喜欢的是MUJI这款，20粒大概30块左右，100%天然植物纤维制成，质地轻薄还有韧性，不容易破，无添加，很好用。每晚化妆水配上面膜纸，美白嫩肤效果油皮夏日护肤攻略
✨✨3.便携式梳子和镜子
公司放了一套，随身包里放了一套，哈哈哈，轻薄好携带，对于有刘海的人，这个组合是必备必备!我用的是折叠发梳洗款，放在包里，随时梳～镜子有各种尺寸，都很轻薄，便于携带～
✨✨4. MUJI蜜粉纸
最近买到的一款很棒的吸油面纸，就是MUJI蜜粉纸成为我的回购清单第一名！
它含有散粉，放在出油部位，拿下来的时候就是雾面哑光的妆感呢，比散粉盒 粉扑都要好用，一包60张，已经成为了夏天必备。
最最重要的是，吸油之后完全不会起皮，要知道作为一个混油妹纸，用什么粉饼都是浮粉假白。
这款MUJI蜜粉纸相对也是适合一些肤色较白的女孩子哦。混油皮油皮夏日护肤攻略包中必备的补妆神器MUJI
我的平价好物包中必备的补妆神器
@美妆情报局 @生活研究所 @美妆薯 @薯队长"
5b30ef7e07ef1c1d104401ea,完全就是想吐槽下这个冻干粉  作用真的是一点都没有  本身不是爱长痘的人  可是痘印是真的没用  大,59e4be914eacab73ac701c0d,3,29,1,2,12,5,完全就是想吐槽下这个冻干粉 作用真的是一点都没有 本身不是爱长痘的人 可是痘印是真的没用 大家还是不要被种草了😔
5b30ae84910cf67e693cfe4d,爱美的女孩运气都不会太差,5985326a50c4b47d574a276a,1,0,2,20,778,3339,爱美的女孩运气都不会太差
5b30cbad910cf67e693d09a1,[惊恐R][惊恐R][惊恐R],599ba0d66a6a693919704d86,1,0,0,1,0,1,
5b30bf74910cf67e633c6e7c,#平价眼膜 #熬夜必备眼膜 #好口碑平价眼膜 #滋润去干纹的眼膜 #有效去黑眼圈的眼膜 自然旋律唇膜,5ab37e6be8ac2b5d5877bdbc,1,0,1,12,33,82,平价眼膜熬夜必备眼膜好口碑平价眼膜滋润去干纹的眼膜有效去黑眼圈的眼膜自然旋律唇膜试用自然旋律唇膜自然旋律唇膜 @薯博士滋润唇膜口碑榜滋润唇膜口碑榜
5b31092307ef1c1d10441814,"精致的猪猪女孩#面膜
推荐指数5⭐
全套4个效果也有4名守护者（代言人）
都很好用 ～最推荐金色玫瑰",572463d182ec393538fae9b2,0,0,0,27,43,15,"精致的猪猪女孩#面膜
推荐指数5⭐
全套4个效果也有4名守护者（代言人）
都很好用 ～最推荐金色玫瑰弹力嫩肤
这款味道不要太好闻，第一次体会一款面膜首先就用味道征服了我，肥肠有高级感的水蜜桃味～做面膜这15分钟闻着淡淡飘来的甜香，无比享受，爆满的精华液也让我体会到啥才叫润物细无声～
面膜敷完，皮肤那叫一个透亮柔软～
必须回购～价格如果再便宜点就更值得一生屯～"
5b30d3e207ef1c1d1043ee21,"美图秀秀的1980滤镜真的太太太好用了
感觉整个画面柔和的好多
墙裂推荐",57707ec75e87e76ff701dc80,1,0,1,7,26,38,"美图秀秀的1980滤镜真的太太太好用了
感觉整个画面柔和的好多
墙裂推荐"
5b30df3107ef1c1d01436745,"[赞R] 我爸去一个生物公司参观的时候带回来的面膜
毕竟也不是我家的公司
只是觉得很好用
这家公司还",5a819e55e8ac2b7936947746,2,0,0,8,0,21,"我爸去一个生物公司参观的时候带回来的面膜
毕竟也不是我家的公司
只是觉得很好用
这家公司还有袜子 内衣 都是很好的材料
纯壳聚糖纤维🌟
是从深海雪蟹中提取的
感觉非常的神奇
精华液很多很多
敷完感觉超级润润的
我也不是打广告的想买的可以去淘宝搜
不过知道这个的应该不多
网上买150左右
在公司直接拿货我爸给我的才80块钱
所以就真的很便宜啦😍😍😍😍😍😍面膜 平价面膜 学生党 平价彩妆 黑科技"
5b310ca2672e1447e47f65ae,优优的日常，最近喜欢发出妈🐴🐴？的音😂,5a3fa67011be106d3959b21b,1,0,0,8,14,37,优优的日常，最近喜欢发出妈🐴🐴？的音😂
5b30a8d1672e1447e07f0dd7,✨✨眼周肌肤柔细纤薄，并有许多的皱褶；同时，眼周皮肤的汗腺和皮脂腺分布较少，故眼周肌肤水分蒸发速度较,569256dfe4251d4ceb8076a6,124,8,24,233,1.7万,8.4万,"✨✨眼周肌肤柔细纤薄，并有许多的皱褶；同时，眼周皮肤的汗腺和皮脂腺分布较少，故眼周肌肤水分蒸发速度较快，特别容易干燥缺水，这是眼睛最容易老化并产生问题的根本所在。所以，在选择眼霜的时候我首先考虑的就是它的补水保湿效果必须要好，科颜氏牛油果保湿眼霜是我的第一选择，它富含牛油果树果脂、鳄梨油和维生素E，保湿效果真的很好，淡黄色的乳霜质地涂抹开时会释放出水来，能够快速舒缓眼周干燥和干纹，滋润不黏腻，保水度高还不用担心脂肪粒的问题，谢谢骨头先生送的礼物🎁哦，对了，这款眼霜有14g和28g两种规格可选的~
我的眼霜测评好用的眼霜
科颜氏"
